id,Pastry,Z_Scratch,K_Scatch,Stains,Dirtiness,Bumps,Other_Faults
19239,0.03303062468159782,0.7106969651401107,0.052221653301619465,0.004791861242170363,0.034044771511444034,0.9652204130696226,0.02492282111927461
19240,0.7788321215424616,0.5476129066171718,0.7745074057153694,0.7661346134168736,0.7548580974858169,0.44308906815738663,0.735635809974864
19241,0.5175181111073015,0.39420543169906447,0.5237297021391439,0.4346360946516966,0.4681987220917558,0.5190105964731937,0.44126256140123843
19242,0.4090103401979482,0.9024637335995068,0.3163265019636419,0.24003716457919222,0.5608418557657988,0.804136020642369,0.5310006834543453
19243,0.594983542141567,0.418671378814889,0.5978836693330329,0.5591092416360246,0.5625892083825017,0.41112718538656745,0.5347750833528523
19244,0.2857106862861994,0.9391410889898232,0.2861048096317449,0.11483874434853855,0.36774812721691424,0.9082055875546315,0.3162680156087595
19245,0.13908435854894782,0.10097398508718923,0.15006097454678746,0.1950891058360688,0.10277426059186948,0.0862929685556254,0.1087651419538221
19246,0.7746338743129351,0.5657439726207905,0.7705129429297072,0.7363640157101289,0.750675949241479,0.5049813303680004,0.7275771868655244
19247,0.13304890498259836,0.10719558542509423,0.14795959142644238,0.17338404575073355,0.09880892503741888,0.12092832476861465,0.10390550526984306
19248,0.5557533728515669,0.8652794189956184,0.47348779722133166,0.39810495085501224,0.7043808264692458,0.76284332489831,0.6830020966347204
19249,0.11242528007336032,0.08574513558843973,0.13313892846122874,0.18044102815713073,0.08572801050033996,0.07135136109178583,0.09087601525059898
19250,0.809560056503328,0.5495215887662563,0.804448995218373,0.8164408981546702,0.7892981261161423,0.3976149792650565,0.7668569743858427
19251,0.3994812205494653,0.23242844801380375,0.4104412931078044,0.39944034723813293,0.29506918410305844,0.18028746004786794,0.30849181138122045
19252,0.22913866917188652,0.15300294283686752,0.23435932356822406,0.2774552233228518,0.16159154831875436,0.1337069494255675,0.17070115726976381
19253,0.5754849470002296,0.3918827184570044,0.5783662055461501,0.5526802850136914,0.540861909192303,0.3490305022613001,0.512465747371823
19254,0.36044573936351215,0.22698426611947597,0.37606364076494275,0.33581225181486757,0.24537340545145137,0.2416147624424238,0.2662158905800069
19255,0.8295082876403163,0.6612479731942092,0.8298216798547084,0.7497468589736004,0.8112665945979705,0.6726799077266846,0.7834157685459618
19256,0.6302935306135073,0.422123628389971,0.6284933231337917,0.644207237396939,0.598159830763605,0.3355202047695993,0.5765716023000649
19257,0.4845003524924516,0.3187526949306332,0.4889709805017578,0.4493668851135037,0.41976809956649636,0.30509498060688506,0.4063125194126165
19258,0.7198234662536362,0.49261169174618313,0.7146262542081973,0.7190899147045361,0.6923410715621893,0.40158011579475894,0.6688067846667873
19259,0.2322826791515323,0.8958549804048737,0.31896209419315114,0.08074868088649557,0.2840215210022326,0.9528256655718721,0.21126286920297538
19260,0.9192518005032307,0.8137980886838626,0.9253931957731901,0.8611376980222656,0.9179325774754685,0.7421774818337334,0.8855838082313593
19261,0.19051701999754012,0.8625291469030776,0.3313276897865986,0.07365549023897601,0.21967562930796636,0.9468823129988434,0.15441641736025533
19262,0.7338259451242838,0.5976343254548937,0.7344360039223136,0.635661046597166,0.7109268027154174,0.6565976418400139,0.6775396750854438
19263,0.6009200791169942,0.40879373442987443,0.601396206122231,0.5978222678317988,0.568196587561856,0.35208185894161503,0.5398316197985619
19264,0.04192824160318253,0.039358193371236895,0.06281511199922378,0.06504408501251314,0.0378397287499293,0.027784897295036207,0.0370517802268306
19265,0.971013345112906,0.7192266708463071,0.9659780645384355,0.9380496018244394,0.9471901539491197,0.5456700002442948,0.9249043967485813
19266,0.18079036793950531,0.8660477484119542,0.28969553101136275,0.058769342891096484,0.20375638523882683,0.9561825634630255,0.14366991850185734
19267,0.5044401906893449,0.3383134150945161,0.5086536161963309,0.4667103556014092,0.4472695819208151,0.32813299523412237,0.4313435912316531
19268,0.6265438527190509,0.44497918491970556,0.6287761007070495,0.6096813807014112,0.5950528912082448,0.4151466442644293,0.5686632294423113
19269,0.3694424187971074,0.9618898313031776,0.17244723159538497,0.40644938572796757,0.5765402857652558,0.7687129117449526,0.6228671907850984
19270,0.4204026188368737,0.44691654034589234,0.43555311249927947,0.2648891121493889,0.3380151745263709,0.7498861601503544,0.3183718732484368
19271,0.005990195526637633,0.008108773311606782,0.005990360550823415,0.009813827188588871,0.004005720173781754,0.003456069930925813,0.0040040924127044695
19272,0.24281370286081702,0.19171719511746171,0.25371001125461734,0.253040908899772,0.16969554643908263,0.25707700455788995,0.17874054633212186
19273,0.5189328766535458,0.3333719133512582,0.5205966134925867,0.5036927179848805,0.4690628035879294,0.2853336749071346,0.4466381355018894
19274,0.3947669642297227,0.23609556163580894,0.40530680463725566,0.38736979724540044,0.2868724258205163,0.19207974513752515,0.3002983739264881
19275,0.898041579927932,0.6903656264446648,0.9004736128388883,0.8559353454994132,0.8806180011415042,0.6065197262562824,0.8568784386880247
19276,0.43915186180912846,0.41942095991134726,0.45531938476781214,0.3249225763260188,0.36962340404717736,0.7153681679060901,0.3403753275412189
19277,0.8241266491764367,0.6248628161934533,0.823062260109302,0.7701942954909354,0.8041223010042227,0.5819122967436987,0.7780126448027722
19278,0.676568067121787,0.45608127299020507,0.6705746214859204,0.6855698643657034,0.644692055386435,0.36197915768499733,0.6263369018903009
19279,0.9009286461568393,0.6799924864489443,0.9025898933572102,0.8648733283974505,0.8821101834808237,0.5515513683447706,0.8605211475006403
19280,0.3591686650615713,0.22128271457988805,0.37314806429439035,0.3407830863977126,0.24392723555554224,0.21157195112486565,0.264396944734823
19281,0.46432200309412536,0.8661944101158339,0.2954197416604029,0.9002843034852036,0.6635862502962594,0.8134650406508657,0.8344691325665703
19282,0.09751074124833678,0.08532446301841781,0.12400330745639793,0.146640469400025,0.07796215289006087,0.09453677328888746,0.08172147259689239
19283,0.689186435665077,0.8574785118887269,0.5333989483212729,0.8582836745576733,0.8161746684311337,0.7353978398959663,0.8537543254074069
19284,0.7331915400554192,0.661437684258116,0.7443306996318916,0.5797747071067645,0.72059266259205,0.750576506723202,0.6713211197984331
19285,0.5981348380564889,0.8562953304895101,0.6181711327690849,0.36478252728705207,0.66595386472427,0.8696338044480463,0.5819100002417187
19286,0.2137692926367721,0.9227397083085841,0.11426289731219426,0.8425185320598227,0.4713654996534113,0.8688127183885094,0.7674650502910356
19287,0.7964646220430277,0.7667876393133382,0.8204754932672608,0.6474097962176947,0.7977456922951461,0.7805266626195986,0.7497636476297707
19288,0.7045252757698911,0.4836347180961417,0.6974555490131732,0.7032041977922501,0.6745660240603217,0.38758406001682477,0.6519888995166464
19289,0.020476383599478,0.020883311050313637,0.020517513601996468,0.026177879126858705,0.018835642916057528,0.01301431284659962,0.018171634889542734
19290,0.28276226714732117,0.17938641761050933,0.2983579873262708,0.30802837248093023,0.19210712719701764,0.15867549335142725,0.2072285099169521
19291,0.3156567582287522,0.9494795042673906,0.2228706302230359,0.16518762842603796,0.45117740139930246,0.8530080950632968,0.41150167493182466
19292,0.9672107637460086,0.7453143222343164,0.9808088733306102,0.9263505987003414,0.9577392731692759,0.657980106647203,0.9265670435749896
19293,0.9471887467099951,0.7449015540530103,0.9584295834183427,0.9029214202377447,0.9355615764743896,0.6735118490063736,0.9082523661067827
19294,0.6695562273008426,0.44727678804923793,0.6651795286827636,0.6875762195438176,0.6390220427953671,0.354100953361686,0.6200495244922656
19295,0.3775217430622742,0.3335834152889901,0.39739428457597115,0.26659922812894965,0.26490647569946757,0.6910122424454862,0.2726117459055352
19296,0.19462988718086754,0.13502339190913562,0.1944134053944363,0.24483049248888455,0.13935815172024094,0.12027161110897051,0.138221223346333
19297,0.449436868236423,0.40985828567923355,0.4680404524719225,0.346557244615215,0.3824099503000478,0.6956631763989564,0.3545010732476675
19298,0.49950695905904474,0.4390096450226521,0.5095991468854516,0.3744622566412106,0.44303414518439976,0.6934048958535781,0.4133921406865612
19299,0.02991884852747521,0.03675050465081039,0.03264170350014974,0.032860400949757076,0.025228606863583303,0.07904638893599131,0.025213341263582677
19300,0.4132097132807567,0.1283542087925705,0.20670653426685454,0.9844552098351474,0.7086625018037053,0.9790313967731428,0.9905732249719233
19301,0.5379902138012915,0.8740720266852727,0.39308142848015953,0.664528199423549,0.7343312238668659,0.7459075123741586,0.7712461345659066
19302,0.6207555547266023,0.4003592397225734,0.6188308992104502,0.6565379581443543,0.5887506212880044,0.28876735022846367,0.5654946738066267
19303,0.6207685855844716,0.4106202434665392,0.6207554226648179,0.6437353917186128,0.5888066093563797,0.32377218647244654,0.5646410902388872
19304,0.1789969250248205,0.20840205587458258,0.10999282767585407,0.9888965725321739,0.566187048420553,0.9908391578448278,0.9920666847778109
19305,0.19602674492903982,0.9081108989928186,0.2454001995107581,0.0514464999701991,0.23670314783674049,0.9667771431425882,0.16492009722732395
19306,0.920360835066244,0.6578744210969459,0.9186338996098107,0.9141776768042018,0.899572537858463,0.44913176874954747,0.8788639768993253
19307,0.4700812746244838,0.8187914637271876,0.37504735987084037,0.907665089204501,0.7405437297503009,0.8983458232903709,0.9572224628372615
19308,0.7610355504257484,0.7787014971275215,0.802437768466549,0.5919718564549595,0.7758852379520754,0.7988739896137733,0.7137885121579195
19309,0.9428836434178761,0.8189669608807256,0.9138499103419339,0.9269881119747664,0.9627707858122848,0.5323769826403438,0.9465418815735139
19310,0.3748445112580828,0.21557744040023924,0.38643749321297977,0.37215252772791885,0.26040347287968346,0.17276232561560598,0.2793463360129813
19311,0.05454893760712682,0.057166304030012084,0.08305921862751384,0.064761215266678,0.04863116319241289,0.07212498316939238,0.04699818775294159
19312,0.5270232810794041,0.871531550628105,0.433331076175777,0.41281100747595845,0.6956476902366008,0.7091629398205525,0.6912914972464894
19313,0.9634536393353031,0.8075259865630074,0.9472798431117717,0.9266937903986516,0.9707335126992281,0.5862739714165984,0.9469329809312926
19314,0.9189136910059651,0.7905652105003889,0.9343543199495074,0.8695208599867377,0.914789535691747,0.7303746243745484,0.8825847854729527
19315,0.4826584482901351,0.28077882412999766,0.4825330622571513,0.49845530142759875,0.4186819606942038,0.2031295004485907,0.41028547189418046
19316,0.46861339473383334,0.3181670978186639,0.47422707436788575,0.42311475704423485,0.3991310190394348,0.3395542359854339,0.3850101202108817
19317,0.6598271989847042,0.4282043807324989,0.6569373226485442,0.7021759072811534,0.6305907403682559,0.3132855836802498,0.6136246702300826
19318,0.5690724349393242,0.35993028213434686,0.568945483712374,0.5889981516950229,0.5335320136190134,0.26961435548018636,0.5078294388123625
19319,0.8202985833989421,0.6066805282502179,0.819941097165531,0.7840310806899752,0.8007359132785715,0.5345738715637305,0.7734106654945544
19320,0.18392325942733329,0.8981198355262804,0.23031820527572913,0.048816019024039134,0.2122022172971157,0.9678988046920834,0.14757125499238952
19321,0.22166215210673745,0.1636247354900297,0.22760677805071342,0.25429150000412737,0.15652274746904288,0.18514213604684257,0.16115462246015008
19322,0.5371006593147989,0.3483834543748682,0.5375169439095006,0.527191140757513,0.49447934637215407,0.28263985626580557,0.470762793425308
19323,0.9271889921369076,0.7487329234099178,0.9358991619849433,0.8767979946962361,0.9147802797764615,0.7001847132064727,0.8861055308174977
19324,0.7204416538014045,0.5589593857118924,0.7201041192058051,0.6491000735031591,0.6945273562320733,0.5978092074777183,0.6628037831807477
19325,0.786846631994515,0.6464867829676816,0.7891752309566762,0.6688994020690372,0.7707207916661181,0.7012903920025063,0.7317582043299191
19326,0.8256744916957282,0.6405081178342104,0.8262827688024722,0.7598295204390432,0.8067476565933586,0.6247039246872103,0.7796691596797963
19327,0.35833117438741474,0.21738185471009108,0.37239219930696377,0.34616249229544666,0.24321791964760464,0.19386999900254145,0.26468608945596683
19328,0.6213577399216862,0.8547429244941761,0.6461688676282386,0.39537390767401404,0.6964617798792444,0.8621607948439923,0.6076975334938184
19329,0.307461780123239,0.9328945991869734,0.28232799795827346,0.12911396848133608,0.3980111436217205,0.8991072581893648,0.33426636347695826
19330,0.8218767843720887,0.6318709313092004,0.8232107629248908,0.7626205163703396,0.8035015950181611,0.6081220093982794,0.7729264615755708
19331,0.10013808738712329,0.07801709271641534,0.12449128057769715,0.162144301722278,0.07999389093848543,0.0679188209669381,0.08519320443245067
19332,0.6905616873997587,0.6781298178571868,0.7100246400002355,0.5153373217184999,0.6808440322209945,0.7737310222498422,0.623859840328252
19333,0.8469738573330952,0.6448669058538982,0.8455856140790972,0.8015910076574128,0.8269709855093874,0.5918863943827348,0.8031414045250173
19334,0.704799824359441,0.46951876198494125,0.6987050609694642,0.7231278054768837,0.6761314653281444,0.36606556211494484,0.6557987366834042
19335,0.5542488686161675,0.39472219685300075,0.5570851166989156,0.5062355045684419,0.5165680329593271,0.39828503946240007,0.4874716113571251
19336,0.9583690309428771,0.7643875758343196,0.9714226988043083,0.9152331215909214,0.949359448974854,0.6794519942706507,0.9199038004567617
19337,0.9010084879182121,0.6989455725235736,0.9047537078994019,0.8536250691455178,0.8855791038685986,0.6327471425324896,0.8598511014448731
19338,0.4509212742244094,0.286564753827071,0.4560982281512593,0.4407880783682707,0.37915865183877506,0.2530560432552241,0.36634763350556004
19339,0.8795217037950702,0.6416483947020825,0.8807522739637494,0.8580856798016738,0.8628632792467829,0.49829652138887254,0.8398603888285859
19340,0.19402421135785142,0.1302213166860623,0.1931678634545959,0.24936530977021465,0.13901142183577003,0.10353681945006653,0.13822219223045784
19341,0.08736703895712503,0.9978371039307686,0.7037033394763912,0.5767198903355593,0.9975996828750343,0.9824305513121212,0.9947323889754562
19342,0.3700062253929014,0.2242874445343795,0.3830764143219766,0.35404983850502314,0.25449624081428696,0.20907874518116734,0.27410489724441567
19343,0.9395919507488094,0.816659748809935,0.9228961839655204,0.8981856252982958,0.9469564731017652,0.6150771603177411,0.9259111139540411
19344,0.9348201122299604,0.7204923778465381,0.9340001261429226,0.8918351251295721,0.9169013974060874,0.623232395074657,0.8923144821554417
19345,0.8342526585867437,0.6345477969566486,0.8328315219336343,0.7861875786272704,0.814639930277022,0.5771698814469325,0.7885485930473818
19346,0.4654710718736652,0.30827065223622807,0.4711765995257758,0.4324425215028499,0.3957348317974321,0.3085012944979266,0.3814525518552463
19347,0.7125119582626954,0.6612503447985011,0.727002093950774,0.547655164945079,0.7028610832351073,0.7544484667242836,0.6446526789726968
19348,0.9893414874917617,0.7370022152784886,0.9931479996102072,0.9519887633138386,0.9769764843342738,0.5990105232017396,0.9494479752842012
19349,0.7856970825095382,0.5614480239839821,0.7810078213960205,0.7613647555210631,0.761760542446215,0.46655263041736245,0.7405434678246128
19350,0.9473211877177186,0.7765373439282579,0.9624411043740501,0.9066790701474718,0.9409048700952239,0.6936444572419265,0.912332065654497
19351,0.10043724189247813,0.10698308213308078,0.1265599232877371,0.12629416860208378,0.08010867652794783,0.22947281204139663,0.08175740406265185
19352,0.9450212113626427,0.8171245646701849,0.9105670054393917,0.9522330220277508,0.9666855468284871,0.5956578010594422,0.9580000697756741
19353,0.014574329848960623,0.014448747921090792,0.014367214701661139,0.020535166990901254,0.013016399561929359,0.008212804156767934,0.013012865917966908
19354,0.41796751202784893,0.25879502395651066,0.4274262029509592,0.4009537435382346,0.3285998276983253,0.2292947753010875,0.32536594792579254
19355,0.9929499147427698,0.7833241831234766,0.9929170778935268,0.9576340487381683,0.9842488455799061,0.6043186552264393,0.9589473094779579
19356,0.2384532440775925,0.9070220464245126,0.3096592536785814,0.0875695287804679,0.3008589338798195,0.9489696295689396,0.228916726256531
19357,0.14271508195282157,0.1045071467104383,0.1525063220471567,0.1933281163396966,0.10507645670674301,0.09604719003195214,0.11022775348468875
19358,0.7686745446838493,0.7302251288721842,0.7890577713348838,0.6130499898170775,0.7694696908429057,0.7698580399780003,0.714742641124985
19359,0.7786056547646137,0.5423658363697778,0.7722436366588215,0.7685394977048741,0.7542561820003814,0.4255427808844936,0.7358014956605219
19360,0.26625061780504883,0.16314795067216406,0.27628993433456256,0.31223908242826653,0.18111046459819022,0.12915096619863808,0.19522389535619047
19361,0.9110141242871382,0.823448414844255,0.910700332593732,0.851408817988415,0.9170573125435991,0.7273925955132818,0.8907991169486484
19362,0.5155549737441003,0.30919342030948166,0.516168992277243,0.5236873050959651,0.4645849504375238,0.23397629781539717,0.44562287649533355
19363,0.7655919833627306,0.5382814976527345,0.7583031068410678,0.7469468548664409,0.7397893010058162,0.4381435157259652,0.7179139926533055
19364,0.4169564414541292,0.2534455760233523,0.42609987111679326,0.4070675840109012,0.3270067039483614,0.2062525148936325,0.325317254368747
19365,0.4817881700353956,0.3236450185573483,0.4858722241169159,0.43976612350895866,0.4154004680040144,0.3207286732611399,0.4010079814879707
19366,0.7694527615243242,0.5250847435421944,0.7630880422301494,0.7742656294644965,0.7440038059709844,0.40317644128355173,0.7253771821327587
19367,0.9902515731060713,0.7157395932108501,0.9897968719666199,0.960972041326701,0.9733592207888413,0.49154968333982163,0.949924522305286
19368,0.5913428617783754,0.3898386194086166,0.5907469269951724,0.5953100828535157,0.5580750931708689,0.31512270605637266,0.5322030410977867
19369,0.5013705120058345,0.3025565238465792,0.5033391133569786,0.5054579313376719,0.44380869366964926,0.24149727057772255,0.4316440228389436
19370,0.8719361420403071,0.6856026252454518,0.8759293987576747,0.8182963341514234,0.858868898868185,0.6679020791932013,0.8290117629185928
19371,0.15581020686713534,0.10630226990469605,0.16116265173435793,0.2191803528103208,0.11407580046293136,0.08105424276623018,0.11778053888403026
19372,0.3182010796816184,0.9376312051535033,0.2493876167451409,0.1524805452333574,0.4344539044349689,0.874301054839446,0.3753114184254724
19373,0.8968286628825838,0.7048627849111948,0.902940311477401,0.8491879152027834,0.8836121455004505,0.6557084514796945,0.8549341711065566
19374,0.809834289974319,0.6379775227428489,0.810045794559576,0.7226623315677241,0.791307572814438,0.6427200324397658,0.7599835498979611
19375,0.2309668610193313,0.14978857236979065,0.23504869571349002,0.2838322347292478,0.16318352821697654,0.12218369139755825,0.173769806170423
19376,0.9851796379058125,0.7177104669334835,0.9834677782844243,0.9548588125363766,0.9659932416222662,0.5138033509856282,0.9430755322349507
19377,0.3287207815105893,0.2641061319107082,0.358722652415413,0.26301764229648605,0.2244131109939757,0.5342796060569498,0.2328391882046171
19378,0.8268206657591967,0.6578446228810924,0.826093308307934,0.7404033731286132,0.8082337940154722,0.6695853604566607,0.7788879822256557
19379,0.592863730842612,0.5382992958230103,0.5988550961059429,0.4490306085840808,0.5625766577503803,0.7052625276055743,0.5186529820893656
19380,0.7694557312331797,0.6114073503738416,0.7682931504642136,0.6792294123433498,0.746659932773487,0.6423907469484716,0.7168357361713009
19381,0.11768806829434943,0.9896612096223893,0.05712627071964845,0.20302082675153693,0.30817654634711833,0.8102035109022688,0.3882030869343069
19382,0.20823692917410608,0.1411378232890796,0.2089892650526697,0.2591506694230202,0.1483020977856786,0.11937475153788402,0.15014317784197181
19383,0.8157444887545272,0.565333387196641,0.8150396810688469,0.8231122200457083,0.7966259584958808,0.4259580333264259,0.7767828999035791
19384,0.767063954968127,0.5433986114085657,0.759248722297598,0.7413254038763384,0.7412880343267648,0.44539721903389495,0.7205143853581258
19385,0.8398423131776994,0.5940356109012964,0.8358388078048359,0.8331875183474551,0.8180411771525872,0.4473898532015268,0.7980730820962982
19386,0.9458844318127942,0.7338756334345763,0.9508653132728859,0.9020348347877054,0.9321268056225905,0.6387936188007072,0.9041516815128714
19387,0.19967224154621704,0.8843120109304847,0.27614029067132867,0.0572772650415737,0.23509731139256268,0.9614557052959664,0.1611585311259651
19388,0.6053628367139359,0.5244091201086393,0.6128391687609613,0.4893002003938711,0.577746118978161,0.6739491851329333,0.5369493551973626
19389,0.7083513372202582,0.5289054092365888,0.7048021213245403,0.6605375741964324,0.6796978909171807,0.5050453088712233,0.6515696650750973
19390,0.12780386083667666,0.09386705736998732,0.14314034113939766,0.19245209038433042,0.09563074004618861,0.07741774304595482,0.1020926023716489
19391,0.9991893896570724,0.7628243518509049,0.999010918544827,0.9667814518230738,0.993071501763588,0.5224951676017683,0.968723224812442
19392,0.023348646955027277,0.025354674697307077,0.024975421769765725,0.036748621157566844,0.020606372873860218,0.01758892825789712,0.02200063694804478
19393,0.36602849906698925,0.9476645953794691,0.2166026914401541,0.2305461799676281,0.5279793290518409,0.7896981805293783,0.5073937585960512
19394,0.984941430665562,0.7325675028716406,0.9860877776760896,0.9462316446985259,0.9688746588912608,0.5837572087997843,0.9428875736900324
19395,0.2452324359904025,0.16193858122858662,0.25181917494322925,0.28437304903842986,0.17100452767693974,0.1425154112353211,0.18214989101218174
19396,0.9904193467868145,0.7359062242864717,0.9953189238349759,0.9545361262718021,0.9799406435262845,0.5914406699987225,0.9518770420185334
19397,0.4621552024578471,0.28677591042071227,0.4657900296220346,0.4572541762891423,0.3924082154332473,0.24873763956025194,0.38163817479383455
19398,0.4907727664886336,0.45825685973298025,0.5035020351882948,0.35558183083622164,0.43276798074610795,0.7197753396747744,0.3966596550436253
19399,0.03269822875563274,0.03616251319910434,0.03578642262376515,0.03565623843849805,0.029029109589893846,0.04665707593195958,0.030007446606011047
19400,0.7791410880155296,0.5671807845055381,0.7752951619308847,0.7430630975185165,0.7554717540688254,0.4942555427404476,0.7313457280187797
19401,0.06038507207094192,0.05412149925231166,0.09048928721759447,0.11183492803036546,0.05381041382138557,0.04282367740033377,0.0530535051842897
19402,0.9394369548054845,0.7318245325603702,0.9430069869582327,0.8940222285975039,0.9251329092515028,0.6450958553223816,0.8978764299799227
19403,0.823861523433863,0.7745763780158814,0.8538681030627648,0.6998926077681593,0.8275731859296823,0.7817024954175388,0.7826455916599375
19404,0.746500888635475,0.5360144284490816,0.7423572629436839,0.7207937774330732,0.7218369559258345,0.4575855878260569,0.6989888169492982
19405,0.06324219288787607,0.05718118728199092,0.09351434079873351,0.11831126918877656,0.05605021443443032,0.04522289791379483,0.05506055543769271
19406,0.6044863978689973,0.4306290320595362,0.6055715100243347,0.566482479497436,0.571549878754981,0.4098287358319044,0.5410161865651584
19407,0.7393212997728573,0.5312619108039489,0.7344548866655121,0.7109409277755588,0.7138593239696147,0.4503957296034669,0.689743654594882
19408,0.35930958336671603,0.9359161131784521,0.23395963917568965,0.20853912688567444,0.5044321011146483,0.8258564178819853,0.46933088764484465
19409,0.7511828575315191,0.5343744610227578,0.7447404268797956,0.7266757131249777,0.7256885229857482,0.4454298004805298,0.7037959775590205
19410,0.5555088215657955,0.3452591841909137,0.5548173115772566,0.5776052168805882,0.5182095206642862,0.25139180375807535,0.494882703080375
19411,0.6747264907116619,0.7237099790178961,0.7034622342401342,0.4874993200208529,0.675987521950554,0.7898764971819257,0.6087732421595475
19412,0.11779650838890493,0.9686713030056309,0.05688496424815535,0.8158863614774167,0.3030330249332954,0.8908335304456897,0.6817084582691479
19413,0.4904931101473376,0.3221689459484931,0.4935705697396704,0.45436418690689695,0.4274331909969864,0.2993941820307944,0.4132361161907154
19414,0.45039879253592413,0.060681050201760615,0.2831081141545279,0.9769378012135914,0.6462793089051159,0.9818896835061836,0.9937581786001831
19415,0.18094648564034585,0.12452565333650954,0.18512552006144195,0.24092029279297314,0.13389514379805142,0.09595691114418803,0.13321237325467306
19416,0.785933091851961,0.529413883095664,0.7784487630675162,0.797870793425449,0.7624914476922483,0.38761982910372483,0.745879015952071
19417,0.5966239673136376,0.5466261090369544,0.604578693005495,0.4541613159419193,0.5662640992933412,0.7102026984733807,0.5273814530465208
19418,0.7480563646464186,0.5615288226782981,0.7464409094832192,0.6966596838218304,0.7242986126534203,0.5444937557664389,0.6973887848977613
19419,0.7332945689019429,0.5032593485482527,0.7276006438276628,0.7306052143493321,0.7078887100177212,0.39687721510886154,0.6833364130844763
19420,0.1654130448528031,0.11448838846588691,0.16831840546811144,0.22414789503765312,0.12367421193510823,0.0922612397310602,0.1240423734852723
19421,0.9290661645379645,0.6872173336960481,0.9257992589784024,0.8999061206915742,0.9047340352187704,0.5097179091109109,0.8866915094256909
19422,0.5095127214542255,0.32554144631655435,0.5115116455080858,0.493606883221404,0.4558996352145673,0.2806919700102281,0.4385208515338332
19423,0.8047053895805295,0.5988993970061632,0.8048067722743283,0.7504698420111874,0.7846889202288294,0.5683834501858328,0.7584870323632577
19424,0.3178856670213124,0.9287709500696352,0.2768245842359259,0.13928520046446208,0.41680660855882945,0.8901572084638901,0.3469806688696669
19425,0.4922424216199525,0.3049534838772772,0.4949476618256196,0.4821337920473164,0.43087574958996727,0.26091339833259786,0.4185730930078258
19426,0.5251786085043607,0.3596261489326603,0.5297682704291296,0.4936031887149688,0.47963143976062095,0.34934522178757255,0.4544549856377658
19427,0.22214999104574032,0.8754683633280997,0.34288452953873544,0.08259559260443876,0.2664473188823111,0.9473218330694373,0.19183635686666498
19428,0.5729786562208445,0.4315419367565982,0.5790170864664413,0.505808219657972,0.5385352973744866,0.5025052030992054,0.5063196562654845
19429,0.3554030054487132,0.9618827623483438,0.18193845393843303,0.2921827287777376,0.5494631599415563,0.7680395147972112,0.560279296545297
19430,0.01923429439854288,0.02302330463648582,0.01989031064908273,0.01926651048867241,0.017575555644143266,0.02129884691893088,0.016968092178266107
