"id","Pastry","Z_Scratch","K_Scatch","Stains","Dirtiness","Bumps","Other_Faults"
19246,0.5,0.5,0.5,0.5,0.5,0.5,0.2674804138951
19247,0.5,0.5,0.5,0.5,0.5,0.5,0.131211564876139
19248,0.5,0.5,0.5,0.5,0.5,0.5,0.958914371673018
19249,0.5,0.5,0.5,0.5,0.5,0.5,0.928325027460232
19250,0.5,0.5,0.5,0.5,0.5,0.5,0.712651973357424
19251,0.5,0.5,0.5,0.5,0.5,0.5,0.842840227531269
19252,0.5,0.5,0.5,0.5,0.5,0.5,0.175907810684294
19253,0.5,0.5,0.5,0.5,0.5,0.5,0.536983993137255
19254,0.5,0.5,0.5,0.5,0.5,0.5,0.417802205774933
19255,0.5,0.5,0.5,0.5,0.5,0.5,0.591237794142216
19256,0.5,0.5,0.5,0.5,0.5,0.5,0.41212599305436
19257,0.5,0.5,0.5,0.5,0.5,0.5,0.657741598086432
19258,0.5,0.5,0.5,0.5,0.5,0.5,0.708956798072904
19259,0.5,0.5,0.5,0.5,0.5,0.5,0.57625683140941
19260,0.5,0.5,0.5,0.5,0.5,0.5,0.557581629836932
19261,0.5,0.5,0.5,0.5,0.5,0.5,0.742000360740349
19262,0.5,0.5,0.5,0.5,0.5,0.5,0.0219342901837081
19263,0.5,0.5,0.5,0.5,0.5,0.5,0.983770263148472
19264,0.5,0.5,0.5,0.5,0.5,0.5,0.983296073973179
19265,0.5,0.5,0.5,0.5,0.5,0.5,0.521587912924588
19266,0.5,0.5,0.5,0.5,0.5,0.5,0.195122377481312
19267,0.5,0.5,0.5,0.5,0.5,0.5,0.843308083480224
19268,0.5,0.5,0.5,0.5,0.5,0.5,0.569435186684132
19269,0.5,0.5,0.5,0.5,0.5,0.5,0.96325723011978
19270,0.5,0.5,0.5,0.5,0.5,0.5,0.653463355265558
19271,0.5,0.5,0.5,0.5,0.5,0.5,0.814759788103402
19272,0.5,0.5,0.5,0.5,0.5,0.5,0.0323423605877906
19273,0.5,0.5,0.5,0.5,0.5,0.5,0.48164518061094
19274,0.5,0.5,0.5,0.5,0.5,0.5,0.292774992529303
19275,0.5,0.5,0.5,0.5,0.5,0.5,0.169189513195306
19276,0.5,0.5,0.5,0.5,0.5,0.5,0.0345298885367811
19277,0.5,0.5,0.5,0.5,0.5,0.5,0.981773674953729
19278,0.5,0.5,0.5,0.5,0.5,0.5,0.84407100873068
19279,0.5,0.5,0.5,0.5,0.5,0.5,0.989227883750573
19280,0.5,0.5,0.5,0.5,0.5,0.5,0.195446740603074
19281,0.5,0.5,0.5,0.5,0.5,0.5,0.164997923420742
19282,0.5,0.5,0.5,0.5,0.5,0.5,0.137792009161785
19283,0.5,0.5,0.5,0.5,0.5,0.5,0.794027198571712
19284,0.5,0.5,0.5,0.5,0.5,0.5,0.184224266093224
19285,0.5,0.5,0.5,0.5,0.5,0.5,0.773895995924249
19286,0.5,0.5,0.5,0.5,0.5,0.5,0.972893909784034
19287,0.5,0.5,0.5,0.5,0.5,0.5,0.941991348285228
19288,0.5,0.5,0.5,0.5,0.5,0.5,0.126566304126754
19289,0.5,0.5,0.5,0.5,0.5,0.5,0.0572569952346385
19290,0.5,0.5,0.5,0.5,0.5,0.5,0.277540136827156
19291,0.5,0.5,0.5,0.5,0.5,0.5,0.338994346326217
19292,0.5,0.5,0.5,0.5,0.5,0.5,0.178735545836389
19293,0.5,0.5,0.5,0.5,0.5,0.5,0.493495440809056
19294,0.5,0.5,0.5,0.5,0.5,0.5,0.612462647026405
19295,0.5,0.5,0.5,0.5,0.5,0.5,0.443824423942715
19296,0.5,0.5,0.5,0.5,0.5,0.5,0.14710957929492
19297,0.5,0.5,0.5,0.5,0.5,0.5,0.766781733138487
19298,0.5,0.5,0.5,0.5,0.5,0.5,0.261761110974476
19299,0.5,0.5,0.5,0.5,0.5,0.5,0.989853841252625
19300,0.5,0.5,0.5,0.5,0.5,0.5,0.10285564744845
19301,0.5,0.5,0.5,0.5,0.5,0.5,0.173608017619699
19302,0.5,0.5,0.5,0.5,0.5,0.5,0.67123602819629
19303,0.5,0.5,0.5,0.5,0.5,0.5,0.0733142059762031
19304,0.5,0.5,0.5,0.5,0.5,0.5,0.199821862857789
19305,0.5,0.5,0.5,0.5,0.5,0.5,0.289592014160007
19306,0.5,0.5,0.5,0.5,0.5,0.5,0.806570575805381
19307,0.5,0.5,0.5,0.5,0.5,0.5,0.137388677336276
19308,0.5,0.5,0.5,0.5,0.5,0.5,0.48324765637517
19309,0.5,0.5,0.5,0.5,0.5,0.5,0.281343577429652
19310,0.5,0.5,0.5,0.5,0.5,0.5,0.634485746733844
19311,0.5,0.5,0.5,0.5,0.5,0.5,0.163009459152818
19312,0.5,0.5,0.5,0.5,0.5,0.5,0.854352691676468
19313,0.5,0.5,0.5,0.5,0.5,0.5,0.0339297584723681
19314,0.5,0.5,0.5,0.5,0.5,0.5,0.234482242027298
19315,0.5,0.5,0.5,0.5,0.5,0.5,0.482063903240487
19316,0.5,0.5,0.5,0.5,0.5,0.5,0.628549353452399
19317,0.5,0.5,0.5,0.5,0.5,0.5,0.245323304552585
19318,0.5,0.5,0.5,0.5,0.5,0.5,0.950190489878878
19319,0.5,0.5,0.5,0.5,0.5,0.5,0.82310773874633
19320,0.5,0.5,0.5,0.5,0.5,0.5,0.666186780901626
19321,0.5,0.5,0.5,0.5,0.5,0.5,0.739821712020785
19322,0.5,0.5,0.5,0.5,0.5,0.5,0.00321518047712743
19323,0.5,0.5,0.5,0.5,0.5,0.5,0.687568210996687
19324,0.5,0.5,0.5,0.5,0.5,0.5,0.379935721168295
19325,0.5,0.5,0.5,0.5,0.5,0.5,0.680180012015626
19326,0.5,0.5,0.5,0.5,0.5,0.5,0.707471399568021
19327,0.5,0.5,0.5,0.5,0.5,0.5,0.736485197907314
19328,0.5,0.5,0.5,0.5,0.5,0.5,0.867828039452434
19329,0.5,0.5,0.5,0.5,0.5,0.5,0.838332773419097
19330,0.5,0.5,0.5,0.5,0.5,0.5,0.268474681302905
19331,0.5,0.5,0.5,0.5,0.5,0.5,0.961992096621543
19332,0.5,0.5,0.5,0.5,0.5,0.5,0.976007401011884
19333,0.5,0.5,0.5,0.5,0.5,0.5,0.883171914378181
19334,0.5,0.5,0.5,0.5,0.5,0.5,0.395717913517728
19335,0.5,0.5,0.5,0.5,0.5,0.5,0.49407694558613
19336,0.5,0.5,0.5,0.5,0.5,0.5,0.201415830524638
19337,0.5,0.5,0.5,0.5,0.5,0.5,0.656581610441208
19338,0.5,0.5,0.5,0.5,0.5,0.5,0.877491996390745
19339,0.5,0.5,0.5,0.5,0.5,0.5,0.256504003889859
19340,0.5,0.5,0.5,0.5,0.5,0.5,0.0991907892748713
19341,0.5,0.5,0.5,0.5,0.5,0.5,0.546733670635149
19342,0.5,0.5,0.5,0.5,0.5,0.5,0.649234929354861
19343,0.5,0.5,0.5,0.5,0.5,0.5,0.00897652679122984
19344,0.5,0.5,0.5,0.5,0.5,0.5,0.44422890432179
19345,0.5,0.5,0.5,0.5,0.5,0.5,0.351408822927624
19346,0.5,0.5,0.5,0.5,0.5,0.5,0.870383352506906
19347,0.5,0.5,0.5,0.5,0.5,0.5,0.677648850018159
19348,0.5,0.5,0.5,0.5,0.5,0.5,0.313307123491541
19349,0.5,0.5,0.5,0.5,0.5,0.5,0.494387973798439
19350,0.5,0.5,0.5,0.5,0.5,0.5,0.84350561350584
19351,0.5,0.5,0.5,0.5,0.5,0.5,0.664132797392085
19352,0.5,0.5,0.5,0.5,0.5,0.5,0.807008721632883
19353,0.5,0.5,0.5,0.5,0.5,0.5,0.24196571088396
19354,0.5,0.5,0.5,0.5,0.5,0.5,0.81943290005438
19355,0.5,0.5,0.5,0.5,0.5,0.5,0.0587079941760749
19356,0.5,0.5,0.5,0.5,0.5,0.5,0.947295524412766
19357,0.5,0.5,0.5,0.5,0.5,0.5,0.343410244211555
19358,0.5,0.5,0.5,0.5,0.5,0.5,0.427379571832716
19359,0.5,0.5,0.5,0.5,0.5,0.5,0.219617794035003
19360,0.5,0.5,0.5,0.5,0.5,0.5,0.959286833880469
19361,0.5,0.5,0.5,0.5,0.5,0.5,0.730727115180343
19362,0.5,0.5,0.5,0.5,0.5,0.5,0.452624111436307
19363,0.5,0.5,0.5,0.5,0.5,0.5,0.583633780479431
19364,0.5,0.5,0.5,0.5,0.5,0.5,0.316942171892151
19365,0.5,0.5,0.5,0.5,0.5,0.5,0.207727514673024
19366,0.5,0.5,0.5,0.5,0.5,0.5,0.323248954955488
19367,0.5,0.5,0.5,0.5,0.5,0.5,0.494868383044377
19368,0.5,0.5,0.5,0.5,0.5,0.5,0.400104959029704
19369,0.5,0.5,0.5,0.5,0.5,0.5,0.772811180446297
19370,0.5,0.5,0.5,0.5,0.5,0.5,0.787943316623569
19371,0.5,0.5,0.5,0.5,0.5,0.5,0.108266830211505
19372,0.5,0.5,0.5,0.5,0.5,0.5,0.425201003206894
19373,0.5,0.5,0.5,0.5,0.5,0.5,0.830902292160317
19374,0.5,0.5,0.5,0.5,0.5,0.5,0.0685545823071152
19375,0.5,0.5,0.5,0.5,0.5,0.5,0.971093437634408
19376,0.5,0.5,0.5,0.5,0.5,0.5,0.133182780817151
19377,0.5,0.5,0.5,0.5,0.5,0.5,0.234227720880881
19378,0.5,0.5,0.5,0.5,0.5,0.5,0.526607298990712
19379,0.5,0.5,0.5,0.5,0.5,0.5,0.0300624442752451
19380,0.5,0.5,0.5,0.5,0.5,0.5,0.552460602484643
19381,0.5,0.5,0.5,0.5,0.5,0.5,0.825505268061534
19382,0.5,0.5,0.5,0.5,0.5,0.5,0.708854429423809
19383,0.5,0.5,0.5,0.5,0.5,0.5,0.596528834430501
19384,0.5,0.5,0.5,0.5,0.5,0.5,0.831026154337451
19385,0.5,0.5,0.5,0.5,0.5,0.5,0.0198771285358816
19386,0.5,0.5,0.5,0.5,0.5,0.5,0.955005368217826
19387,0.5,0.5,0.5,0.5,0.5,0.5,0.118620924884453
19388,0.5,0.5,0.5,0.5,0.5,0.5,0.198695069877431
19389,0.5,0.5,0.5,0.5,0.5,0.5,0.377524493960664
19390,0.5,0.5,0.5,0.5,0.5,0.5,0.0969571124296635
19391,0.5,0.5,0.5,0.5,0.5,0.5,0.138201292604208
19392,0.5,0.5,0.5,0.5,0.5,0.5,0.492274866206571
19393,0.5,0.5,0.5,0.5,0.5,0.5,0.24073479953222
19394,0.5,0.5,0.5,0.5,0.5,0.5,0.151639937888831
19395,0.5,0.5,0.5,0.5,0.5,0.5,0.00416194600984454
19396,0.5,0.5,0.5,0.5,0.5,0.5,0.451960901962593
19397,0.5,0.5,0.5,0.5,0.5,0.5,0.952378019690514
19398,0.5,0.5,0.5,0.5,0.5,0.5,0.530370578635484
19399,0.5,0.5,0.5,0.5,0.5,0.5,0.0135837171692401
19400,0.5,0.5,0.5,0.5,0.5,0.5,0.574466298334301
19401,0.5,0.5,0.5,0.5,0.5,0.5,0.924835389014333
19402,0.5,0.5,0.5,0.5,0.5,0.5,0.271001557819545
19403,0.5,0.5,0.5,0.5,0.5,0.5,0.565134355332702
19404,0.5,0.5,0.5,0.5,0.5,0.5,0.109502030070871
19405,0.5,0.5,0.5,0.5,0.5,0.5,0.756458532763645
19406,0.5,0.5,0.5,0.5,0.5,0.5,0.727172870887443
19407,0.5,0.5,0.5,0.5,0.5,0.5,0.756270255427808
19408,0.5,0.5,0.5,0.5,0.5,0.5,0.60755654075183
19409,0.5,0.5,0.5,0.5,0.5,0.5,0.489140198333189
19410,0.5,0.5,0.5,0.5,0.5,0.5,0.57058056211099
19411,0.5,0.5,0.5,0.5,0.5,0.5,0.00955813797190785
19412,0.5,0.5,0.5,0.5,0.5,0.5,0.112819638103247
19413,0.5,0.5,0.5,0.5,0.5,0.5,0.0716632241383195
19414,0.5,0.5,0.5,0.5,0.5,0.5,0.414446011418477
19415,0.5,0.5,0.5,0.5,0.5,0.5,0.412946545984596
19416,0.5,0.5,0.5,0.5,0.5,0.5,0.900732801994309
19417,0.5,0.5,0.5,0.5,0.5,0.5,0.804895260371268
19418,0.5,0.5,0.5,0.5,0.5,0.5,0.554226081585512
19419,0.5,0.5,0.5,0.5,0.5,0.5,0.551667092600837
19420,0.5,0.5,0.5,0.5,0.5,0.5,0.0430230502970517
19421,0.5,0.5,0.5,0.5,0.5,0.5,0.367196843260899
19422,0.5,0.5,0.5,0.5,0.5,0.5,0.528456581290811
19423,0.5,0.5,0.5,0.5,0.5,0.5,0.108911090297624
19424,0.5,0.5,0.5,0.5,0.5,0.5,0.155396378366277
19425,0.5,0.5,0.5,0.5,0.5,0.5,0.658460577018559
19426,0.5,0.5,0.5,0.5,0.5,0.5,0.677240692544729
19427,0.5,0.5,0.5,0.5,0.5,0.5,0.983835094375536
19428,0.5,0.5,0.5,0.5,0.5,0.5,0.958277768455446
19429,0.5,0.5,0.5,0.5,0.5,0.5,0.891534400638193
19430,0.5,0.5,0.5,0.5,0.5,0.5,0.281093089375645
19431,0.5,0.5,0.5,0.5,0.5,0.5,0.465131236473098
19432,0.5,0.5,0.5,0.5,0.5,0.5,0.115431332960725
19433,0.5,0.5,0.5,0.5,0.5,0.5,0.355798265198246
19434,0.5,0.5,0.5,0.5,0.5,0.5,0.86988597502932
19435,0.5,0.5,0.5,0.5,0.5,0.5,0.212180288508534
19436,0.5,0.5,0.5,0.5,0.5,0.5,0.721460239496082
19437,0.5,0.5,0.5,0.5,0.5,0.5,0.365214681020007
19438,0.5,0.5,0.5,0.5,0.5,0.5,0.272628666367382
19439,0.5,0.5,0.5,0.5,0.5,0.5,0.0909480520058423
19440,0.5,0.5,0.5,0.5,0.5,0.5,0.226201529847458
19441,0.5,0.5,0.5,0.5,0.5,0.5,0.782170769292861
19442,0.5,0.5,0.5,0.5,0.5,0.5,0.695720627671108
19443,0.5,0.5,0.5,0.5,0.5,0.5,0.0540443491190672
19444,0.5,0.5,0.5,0.5,0.5,0.5,0.694873854285106
19445,0.5,0.5,0.5,0.5,0.5,0.5,0.782766888383776
19446,0.5,0.5,0.5,0.5,0.5,0.5,0.937336176866665
19447,0.5,0.5,0.5,0.5,0.5,0.5,0.390709400409833
19448,0.5,0.5,0.5,0.5,0.5,0.5,0.344673154642805
19449,0.5,0.5,0.5,0.5,0.5,0.5,0.174918414326385
19450,0.5,0.5,0.5,0.5,0.5,0.5,0.979158316738904
19451,0.5,0.5,0.5,0.5,0.5,0.5,0.44504131982103
19452,0.5,0.5,0.5,0.5,0.5,0.5,0.0921867731958628
19453,0.5,0.5,0.5,0.5,0.5,0.5,0.920287020038813
19454,0.5,0.5,0.5,0.5,0.5,0.5,0.77558478130959
19455,0.5,0.5,0.5,0.5,0.5,0.5,0.198760629165918
19456,0.5,0.5,0.5,0.5,0.5,0.5,0.994108509737998
19457,0.5,0.5,0.5,0.5,0.5,0.5,0.222368677379563
19458,0.5,0.5,0.5,0.5,0.5,0.5,0.987609206466004
19459,0.5,0.5,0.5,0.5,0.5,0.5,0.905165392206982
19460,0.5,0.5,0.5,0.5,0.5,0.5,0.00768598774448037
19461,0.5,0.5,0.5,0.5,0.5,0.5,0.592996702995151
19462,0.5,0.5,0.5,0.5,0.5,0.5,0.138465620344505
19463,0.5,0.5,0.5,0.5,0.5,0.5,0.743353049037978
19464,0.5,0.5,0.5,0.5,0.5,0.5,0.359229686670005
19465,0.5,0.5,0.5,0.5,0.5,0.5,0.356147579848766
19466,0.5,0.5,0.5,0.5,0.5,0.5,0.131212854059413
19467,0.5,0.5,0.5,0.5,0.5,0.5,0.0642042479012161
19468,0.5,0.5,0.5,0.5,0.5,0.5,0.190834022592753
19469,0.5,0.5,0.5,0.5,0.5,0.5,0.90523147652857
19470,0.5,0.5,0.5,0.5,0.5,0.5,0.896667031571269
19471,0.5,0.5,0.5,0.5,0.5,0.5,0.207666337490082
19472,0.5,0.5,0.5,0.5,0.5,0.5,0.613698987755924
19473,0.5,0.5,0.5,0.5,0.5,0.5,0.351653489517048
19474,0.5,0.5,0.5,0.5,0.5,0.5,0.382405729964375
19475,0.5,0.5,0.5,0.5,0.5,0.5,0.82722168113105
19476,0.5,0.5,0.5,0.5,0.5,0.5,0.953222173964605
19477,0.5,0.5,0.5,0.5,0.5,0.5,0.212443151744083
19478,0.5,0.5,0.5,0.5,0.5,0.5,0.185573303839192
19479,0.5,0.5,0.5,0.5,0.5,0.5,0.0187752861529589
19480,0.5,0.5,0.5,0.5,0.5,0.5,0.728363994974643
19481,0.5,0.5,0.5,0.5,0.5,0.5,0.96854572952725
19482,0.5,0.5,0.5,0.5,0.5,0.5,0.712847783230245
19483,0.5,0.5,0.5,0.5,0.5,0.5,0.499926652060822
19484,0.5,0.5,0.5,0.5,0.5,0.5,0.171745378058404
19485,0.5,0.5,0.5,0.5,0.5,0.5,0.772943747229874
19486,0.5,0.5,0.5,0.5,0.5,0.5,0.665674002608284
19487,0.5,0.5,0.5,0.5,0.5,0.5,0.818186712218449
19488,0.5,0.5,0.5,0.5,0.5,0.5,0.595780309988186
19489,0.5,0.5,0.5,0.5,0.5,0.5,0.470747312763706
19490,0.5,0.5,0.5,0.5,0.5,0.5,0.465134193655103
19491,0.5,0.5,0.5,0.5,0.5,0.5,0.223165289033204
19492,0.5,0.5,0.5,0.5,0.5,0.5,0.956124597229064
19493,0.5,0.5,0.5,0.5,0.5,0.5,0.676022587576881
19494,0.5,0.5,0.5,0.5,0.5,0.5,0.0618903811555356
19495,0.5,0.5,0.5,0.5,0.5,0.5,0.135335269616917
19496,0.5,0.5,0.5,0.5,0.5,0.5,0.240053295623511
19497,0.5,0.5,0.5,0.5,0.5,0.5,0.519856923259795
19498,0.5,0.5,0.5,0.5,0.5,0.5,0.232889990555122
19499,0.5,0.5,0.5,0.5,0.5,0.5,0.753150659846142
19500,0.5,0.5,0.5,0.5,0.5,0.5,0.0747066657058895
19501,0.5,0.5,0.5,0.5,0.5,0.5,0.818582600681111
19502,0.5,0.5,0.5,0.5,0.5,0.5,0.26532140490599
19503,0.5,0.5,0.5,0.5,0.5,0.5,0.0630505869630724
19504,0.5,0.5,0.5,0.5,0.5,0.5,0.207189463078976
19505,0.5,0.5,0.5,0.5,0.5,0.5,0.711379714775831
19506,0.5,0.5,0.5,0.5,0.5,0.5,0.325101341353729
19507,0.5,0.5,0.5,0.5,0.5,0.5,0.408273119479418
19508,0.5,0.5,0.5,0.5,0.5,0.5,0.852250702911988
19509,0.5,0.5,0.5,0.5,0.5,0.5,0.829527989262715
19510,0.5,0.5,0.5,0.5,0.5,0.5,0.887631133431569
19511,0.5,0.5,0.5,0.5,0.5,0.5,0.447875024983659
19512,0.5,0.5,0.5,0.5,0.5,0.5,0.257598062278703
19513,0.5,0.5,0.5,0.5,0.5,0.5,0.184229864738882
19514,0.5,0.5,0.5,0.5,0.5,0.5,0.202725645387545
19515,0.5,0.5,0.5,0.5,0.5,0.5,0.243666488677263
19516,0.5,0.5,0.5,0.5,0.5,0.5,0.313616546103731
19517,0.5,0.5,0.5,0.5,0.5,0.5,0.100904650520533
19518,0.5,0.5,0.5,0.5,0.5,0.5,0.17731956159696
19519,0.5,0.5,0.5,0.5,0.5,0.5,0.261446796357632
19520,0.5,0.5,0.5,0.5,0.5,0.5,0.665143117075786
19521,0.5,0.5,0.5,0.5,0.5,0.5,0.145006977254525
19522,0.5,0.5,0.5,0.5,0.5,0.5,0.878334013978019
19523,0.5,0.5,0.5,0.5,0.5,0.5,0.356856402242556
19524,0.5,0.5,0.5,0.5,0.5,0.5,0.872462211176753
19525,0.5,0.5,0.5,0.5,0.5,0.5,0.62405825429596
19526,0.5,0.5,0.5,0.5,0.5,0.5,0.0999761356506497
19527,0.5,0.5,0.5,0.5,0.5,0.5,0.125155047513545
19528,0.5,0.5,0.5,0.5,0.5,0.5,0.737834339030087
19529,0.5,0.5,0.5,0.5,0.5,0.5,0.168035005219281
19530,0.5,0.5,0.5,0.5,0.5,0.5,0.184810229809955
19531,0.5,0.5,0.5,0.5,0.5,0.5,0.335377780953422
19532,0.5,0.5,0.5,0.5,0.5,0.5,0.463961506960914
19533,0.5,0.5,0.5,0.5,0.5,0.5,0.0474814283661544
19534,0.5,0.5,0.5,0.5,0.5,0.5,0.673673181794584
19535,0.5,0.5,0.5,0.5,0.5,0.5,0.341024401364848
19536,0.5,0.5,0.5,0.5,0.5,0.5,0.760561434086412
19537,0.5,0.5,0.5,0.5,0.5,0.5,0.317479131277651
19538,0.5,0.5,0.5,0.5,0.5,0.5,0.68083731434308
19539,0.5,0.5,0.5,0.5,0.5,0.5,0.682025942252949
19540,0.5,0.5,0.5,0.5,0.5,0.5,0.595392858376727
19541,0.5,0.5,0.5,0.5,0.5,0.5,0.186920364154503
19542,0.5,0.5,0.5,0.5,0.5,0.5,0.061473571928218
19543,0.5,0.5,0.5,0.5,0.5,0.5,0.717399750370532
19544,0.5,0.5,0.5,0.5,0.5,0.5,0.116357694379985
19545,0.5,0.5,0.5,0.5,0.5,0.5,0.14559139078483
19546,0.5,0.5,0.5,0.5,0.5,0.5,0.595267061609775
19547,0.5,0.5,0.5,0.5,0.5,0.5,0.193408436374739
19548,0.5,0.5,0.5,0.5,0.5,0.5,0.303278615698218
19549,0.5,0.5,0.5,0.5,0.5,0.5,0.53580629453063
19550,0.5,0.5,0.5,0.5,0.5,0.5,0.327422387432307
19551,0.5,0.5,0.5,0.5,0.5,0.5,0.230193638941273
19552,0.5,0.5,0.5,0.5,0.5,0.5,0.65737032960169
19553,0.5,0.5,0.5,0.5,0.5,0.5,0.0523967824410647
19554,0.5,0.5,0.5,0.5,0.5,0.5,0.064849296817556
19555,0.5,0.5,0.5,0.5,0.5,0.5,0.739754823502153
19556,0.5,0.5,0.5,0.5,0.5,0.5,0.536179440096021
19557,0.5,0.5,0.5,0.5,0.5,0.5,0.654739958466962
19558,0.5,0.5,0.5,0.5,0.5,0.5,0.293502959422767
19559,0.5,0.5,0.5,0.5,0.5,0.5,0.798121589003131
19560,0.5,0.5,0.5,0.5,0.5,0.5,0.531776971882209
19561,0.5,0.5,0.5,0.5,0.5,0.5,0.477902099955827
19562,0.5,0.5,0.5,0.5,0.5,0.5,0.674621131271124
19563,0.5,0.5,0.5,0.5,0.5,0.5,0.632320619188249
19564,0.5,0.5,0.5,0.5,0.5,0.5,0.967502567684278
19565,0.5,0.5,0.5,0.5,0.5,0.5,0.443205368705094
19566,0.5,0.5,0.5,0.5,0.5,0.5,0.112772630993277
19567,0.5,0.5,0.5,0.5,0.5,0.5,0.208324836101383
19568,0.5,0.5,0.5,0.5,0.5,0.5,0.571803528815508
19569,0.5,0.5,0.5,0.5,0.5,0.5,0.651144717819989
19570,0.5,0.5,0.5,0.5,0.5,0.5,0.791721207089722
19571,0.5,0.5,0.5,0.5,0.5,0.5,0.2999274560716
19572,0.5,0.5,0.5,0.5,0.5,0.5,0.163472387706861
19573,0.5,0.5,0.5,0.5,0.5,0.5,0.513962491648272
19574,0.5,0.5,0.5,0.5,0.5,0.5,0.448251931229606
19575,0.5,0.5,0.5,0.5,0.5,0.5,0.35799401300028
19576,0.5,0.5,0.5,0.5,0.5,0.5,0.417189756641164
19577,0.5,0.5,0.5,0.5,0.5,0.5,0.878042754950002
19578,0.5,0.5,0.5,0.5,0.5,0.5,0.873667323030531
19579,0.5,0.5,0.5,0.5,0.5,0.5,0.255773416021839
19580,0.5,0.5,0.5,0.5,0.5,0.5,0.267093860777095
19581,0.5,0.5,0.5,0.5,0.5,0.5,0.17541423230432
19582,0.5,0.5,0.5,0.5,0.5,0.5,0.192994308192283
19583,0.5,0.5,0.5,0.5,0.5,0.5,0.109040965791792
19584,0.5,0.5,0.5,0.5,0.5,0.5,0.956878574332222
19585,0.5,0.5,0.5,0.5,0.5,0.5,0.97832970507443
19586,0.5,0.5,0.5,0.5,0.5,0.5,0.997731516836211
19587,0.5,0.5,0.5,0.5,0.5,0.5,0.0298169692978263
19588,0.5,0.5,0.5,0.5,0.5,0.5,0.369584870757535
19589,0.5,0.5,0.5,0.5,0.5,0.5,0.712856692029163
19590,0.5,0.5,0.5,0.5,0.5,0.5,0.213560434291139
19591,0.5,0.5,0.5,0.5,0.5,0.5,0.238907929044217
19592,0.5,0.5,0.5,0.5,0.5,0.5,0.601162512553856
19593,0.5,0.5,0.5,0.5,0.5,0.5,0.883670263225213
19594,0.5,0.5,0.5,0.5,0.5,0.5,0.642053848830983
19595,0.5,0.5,0.5,0.5,0.5,0.5,0.211574657121673
19596,0.5,0.5,0.5,0.5,0.5,0.5,0.943786120042205
19597,0.5,0.5,0.5,0.5,0.5,0.5,0.275810660095885
19598,0.5,0.5,0.5,0.5,0.5,0.5,0.552119933767244
19599,0.5,0.5,0.5,0.5,0.5,0.5,0.740291682770476
19600,0.5,0.5,0.5,0.5,0.5,0.5,0.540326920105144
19601,0.5,0.5,0.5,0.5,0.5,0.5,0.22684546164237
19602,0.5,0.5,0.5,0.5,0.5,0.5,0.804609661223367
19603,0.5,0.5,0.5,0.5,0.5,0.5,0.855430320836604
19604,0.5,0.5,0.5,0.5,0.5,0.5,0.574563344940543
19605,0.5,0.5,0.5,0.5,0.5,0.5,0.69411908253096
19606,0.5,0.5,0.5,0.5,0.5,0.5,0.893388438969851
19607,0.5,0.5,0.5,0.5,0.5,0.5,0.338500758400187
19608,0.5,0.5,0.5,0.5,0.5,0.5,0.104235731065273
19609,0.5,0.5,0.5,0.5,0.5,0.5,0.138584363274276
19610,0.5,0.5,0.5,0.5,0.5,0.5,0.904907273361459
19611,0.5,0.5,0.5,0.5,0.5,0.5,0.320140628842637
19612,0.5,0.5,0.5,0.5,0.5,0.5,0.104184598196298
19613,0.5,0.5,0.5,0.5,0.5,0.5,0.482964008580893
19614,0.5,0.5,0.5,0.5,0.5,0.5,0.237495600245893
